"","cue","coverage","H","unknown","N"
"11729","wager",96.7741935483871,1.12656750520014,7,100
"11730","wages",97,2.40757417325081,0,100
"11731","wagon",96,3.07490863145759,0,100
"11732","wail",97.8947368421053,1.86061322709351,5,100
"11733","wailing",91.9191919191919,2.42092437800047,1,100
"11734","waist",93,3.5649848937389,0,100
"11735","wait",89,3.673444238264,0,100
"11736","waiter",100,3.08938957821011,1,100
"11737","waiting",85,3.57627362357176,0,100
"11738","waitress",96.9387755102041,3.15158786482701,2,100
"11739","wake",99,2.84448437735159,0,100
"11740","wake up",94,2.90499750719539,0,100
"11741","walk",93,3.20447083992187,0,100
"11742","walker",87,3.71971394848687,0,100
"11743","walking",84.6938775510204,3.51410448727023,2,100
"11744","walking stick",90.9090909090909,2.62284159773534,1,100
"11745","walkway",96.875,2.8949045051291,4,100
"11746","wall",90,3.59578909840182,0,100
"11747","wallet",92,1.63687068251824,0,100
"11748","wallpaper",93.9393939393939,3.5768100848626,1,100
"11749","walls",75,3.5670606826348,0,100
"11750","Wall Street",93,3.06065796361172,0,100
"11751","walnut",96,3.06263586873907,0,100
"11752","walrus",86.8686868686869,2.94812181222392,1,100
"11753","waltz",81,1.98140109851513,0,100
"11754","wand",97.9591836734694,1.58137862556617,2,100
"11755","wander",91.6666666666667,3.25613085475223,4,100
"11756","wanderer",86.8686868686869,3.83144460918594,1,100
"11757","wandering",74,3.62961873240562,0,100
"11758","wane",81.1764705882353,2.73686236707872,15,100
"11759","wanker",78.4090909090909,3.61981906317475,12,100
"11760","want",92,2.50375998770488,0,100
"11761","wanted",87,3.47527283228089,0,100
"11762","wanting",93,3.18025902481326,0,100
"11763","war",95,3.29507134481191,0,100
"11764","ward",84.5360824742268,3.55165705416454,3,100
"11765","wardrobe",84,2.41090906127053,0,100
"11766","warehouse",78.3505154639175,3.27319848772588,3,100
"11767","warfare",89.7959183673469,3.70942564818649,2,100
"11768","warm",95,3.01462692414515,0,100
"11769","warmer",95,3.17719999224347,0,100
"11770","warming",92,2.91825418041388,0,100
"11771","warmth",99,2.91943375116828,0,100
"11772","warn",92.9292929292929,3.40620168868747,1,100
"11773","warning",95.959595959596,2.98617139025361,1,100
"11774","warp",93.6842105263158,2.79367838118732,5,100
"11775","warrant",90.7216494845361,2.61305849704425,3,100
"11776","warranty",88.659793814433,2.79912992757328,3,100
"11777","warrior",93,3.40960558021737,0,100
"11778","wars",78,3.6261611768591,0,100
"11779","warship",63.265306122449,2.80454092047993,2,100
"11780","wart",88.7755102040816,3.70552853108572,2,100
"11781","wary",92.8571428571429,3.07524045627149,2,100
"11782","was",83.3333333333333,2.78046965566488,4,100
"11783","wash",95,2.5164585460973,0,100
"11784","wash away",89.8989898989899,3.49949520491421,1,100
"11785","washcloth",89.5833333333333,3.21085728733351,4,100
"11786","washer",95.959595959596,2.19230394858298,1,100
"11787","washing",92.9292929292929,2.71396644488232,1,100
"11788","washing machine",91,2.74484389509455,0,100
"11789","Washington",66.6666666666667,2.67338852600366,1,100
"11790","wasp",97.9381443298969,2.2088943871431,3,100
"11791","waste",96,3.22942786838259,0,100
"11792","wasted",96.969696969697,2.70238286850196,1,100
"11793","wasteful",90.8163265306122,3.69544308425009,2,100
"11794","wasteland",89.8989898989899,3.13246057929326,1,100
"11795","watch",93,2.97290656540912,0,100
"11796","watched",56,3.02739396025429,0,100
"11797","watcher",58.3333333333333,3.66683983181821,4,100
"11798","watchful",85.5670103092783,3.24217127572331,3,100
"11799","watching",80,3.26853862645184,0,100
"11800","water",88.8888888888889,3.46681978572502,1,100
"11801","watercress",94.5652173913043,2.90114050879212,8,100
"11802","waterfall",83.8383838383838,3.67139859450147,1,100
"11803","watermelon",94,3.05753044202939,0,100
"11804","waterproof",67.6767676767677,3.83974645652325,1,100
"11805","watery",91.8367346938776,3.37342254307949,2,100
"11806","Watt",76.2886597938144,2.54689694406701,3,100
"11807","wave",94.8979591836735,2.92758604837131,2,100
"11808","waver",80.2197802197802,3.90820676182832,9,100
"11809","waves",93.9393939393939,2.2401173975467,1,100
"11810","waving",87,3.21926229531584,0,100
"11811","wavy",88.7755102040816,2.47024441775172,2,100
"11812","wax",91,3.16848701904225,0,100
"11813","waxy",89.5833333333333,3.61321904723765,4,100
"11814","way",88,3.28376359527924,0,100
"11815","ways",77.5510204081633,3.34497630393183,2,100
"11816","wayward",83.3333333333333,3.48091794447537,10,100
"11817","we",96.969696969697,2.04334425709351,1,100
"11818","weak",88.659793814433,2.96829806639252,3,100
"11819","weaken",79,3.89299564131859,0,100
"11820","weakness",88.8888888888889,3.91509859227787,1,100
"11821","wealth",97.979797979798,1.76245524157895,1,100
"11822","wealthy",97.979797979798,1.37403502826238,1,100
"11823","weapon",94.9494949494949,2.46463138432735,1,100
"11824","weapons",80.8080808080808,2.76280883008647,1,100
"11825","wear",91,2.42336855580108,0,100
"11826","weary",98.9583333333333,1.21775021626629,4,100
"11827","weasel",84.8484848484848,3.22712623608791,1,100
"11828","weather",94,3.12433802590702,0,100
"11829","weatherman",62.8865979381443,3.7248146586851,3,100
"11830","weave",91.7525773195876,3.34994265760701,3,100
"11831","weaving",81.6326530612245,3.56924706028344,2,100
"11832","web",95.959595959596,2.25784274170042,1,100
"11833","website",86.734693877551,3.04229479463768,2,100
"11834","wed",95.8333333333333,2.55933823564148,4,100
"11835","wedding",94,3.17777624899675,0,100
"11836","wedge",90.8163265306122,3.43853526789666,2,100
"11837","Wednesday",74,2.80320733458508,0,100
"11838","wee",96.9072164948454,2.30061146780831,3,100
"11839","weed",95,3.03772182839311,0,100
"11840","weeds",87,3.48748978483025,0,100
"11841","week",83,2.53342100328837,0,100
"11842","weekday",90.9090909090909,2.43146588997022,1,100
"11843","weekend",91.8367346938776,3.54880809934419,2,100
"11844","weekly",85.2631578947368,3.23080237084305,5,100
"11845","weeks",92.9292929292929,2.35524702552164,1,100
"11846","weep",100,1.02109936866485,3,100
"11847","weeping",92.9292929292929,1.92996658964202,1,100
"11848","weigh",97,2.86938640061313,0,100
"11849","weight",91,3.02719463611412,0,100
"11850","weightless",94,2.29997777932453,0,100
"11851","weights",77.7777777777778,3.07189132423705,1,100
"11852","weighty",97.9166666666667,1.87924518072776,4,100
"11853","weird",93.9393939393939,2.73565645632409,1,100
"11854","weirdo",84,3.14298337963497,0,100
"11855","welcome",91.9191919191919,3.03048911459489,1,100
"11856","welcoming",87,3.41423504470321,0,100
"11857","weld",91.7525773195876,2.98993855382331,3,100
"11858","welding",86.9565217391304,3.69286092113514,8,100
"11859","welfare",87.8787878787879,3.61633791319055,1,100
"11860","well",92,2.93558698065518,0,100
"11861","wellbeing",92,2.3738996808254,0,100
"11862","well-being",99,2.4766122459512,0,100
"11863","well done",88,3.01953822379883,0,100
"11864","well known",94,2.37327544822631,0,100
"11865","well mannered",80.8080808080808,2.60862468080681,1,100
"11866","wellness",96,2.17430857191809,0,100
"11867","went",92.6315789473684,2.86981704531917,5,100
"11868","were",89,2.81685048135709,0,100
"11869","werewolf",88.8888888888889,3.462585718903,1,100
"11870","west",92,2.46105566581385,0,100
"11871","West Coast",74.4897959183673,3.23961525146001,2,100
"11872","western",95.959595959596,3.06712417241596,1,100
"11873","wet",96,2.91473842169063,0,100
"11874","wetland",84.6938775510204,2.82035810660096,2,100
"11875","whack",95,2.10740957954021,0,100
"11876","whale",84,3.44738691410496,0,100
"11877","wham",85.7142857142857,2.43093025522774,9,100
"11878","wharf",79.3103448275862,3.18091867199112,13,100
"11879","what",94,3.07531118002759,0,100
"11880","whatever",69.8924731182796,4.11615739017496,7,100
"11881","wheat",89,2.95148852893803,0,100
"11882","wheel",87,3.0347619388392,0,100
"11883","wheelbarrow",91.5789473684211,3.29990564945483,5,100
"11884","wheelchair",90.9090909090909,3.51266764886061,1,100
"11885","wheels",90,2.26872786949878,0,100
"11886","when",94.8453608247423,2.55726275841457,3,100
"11887","whenever",92.6315789473684,2.85440306483951,5,100
"11888","where",87,2.99411592829887,0,100
"11889","whereas",70.5263157894737,3.72605404549973,5,100
"11890","wherever",90,2.59734703293465,0,100
"11891","whether",74.4897959183673,2.5707942768523,2,100
"11892","which",96,2.99391900218737,0,100
"11893","while",86.8686868686869,2.87065156970644,1,100
"11894","whim",70.2127659574468,3.72814383574505,6,100
"11895","whimsical",80.8510638297872,3.89624479481761,6,100
"11896","whine",89.8989898989899,3.36521283979663,1,100
"11897","whining",80.6122448979592,3.2823265567922,2,100
"11898","whiny",84.0425531914894,3.4804999796902,6,100
"11899","whip",89.8989898989899,3.38903889514837,1,100
"11900","whipped",91.8367346938776,2.08831984873761,2,100
"11901","whipped cream",82.8282828282828,3.58357213611951,1,100
"11902","whipping",82,3.03271981251223,0,100
"11903","whirl",95.8333333333333,2.67707604942353,4,100
"11904","whirlpool",76.7676767676768,3.29588849733234,1,100
"11905","whirlwind",90.625,3.06173932449259,4,100
"11906","whisk",97.9591836734694,3.24569941366741,2,100
"11907","whisker",98.989898989899,2.10625560601196,1,100
"11908","whiskers",96.969696969697,1.60412203094675,1,100
"11909","whiskey",94,3.41207272079891,0,100
"11910","whisper",90.8163265306122,2.99134831846701,2,100
"11911","whispering",76,3.27501382287266,0,100
"11912","whistle",88.659793814433,3.20178545160257,3,100
"11913","white",90.8163265306122,2.86775877932766,2,100
"11914","whiteboard",92.8571428571429,2.88677448790218,2,100
"11915","white coat",93.8144329896907,2.15903714195324,3,100
"11916","white flag",97,1.07900712159732,0,100
"11917","White House",92,2.07902330907162,0,100
"11918","white powder",88.8888888888889,2.36246280314241,1,100
"11919","whiz",88.5416666666667,2.80800727540524,4,100
"11920","who",80.8080808080808,2.83043879839199,1,100
"11921","whoever",92.7083333333333,2.72579000506255,4,100
"11922","whole",90,3.03973537974818,0,100
"11923","wholesome",94.7916666666667,3.17903229522611,4,100
"11924","wholly",96.9387755102041,2.83561450629047,2,100
"11925","whom",89.8989898989899,2.60562683241984,1,100
"11926","whomever",87.6288659793814,3.09699273720575,3,100
"11927","whoops",81.9148936170213,2.58039160635958,6,100
"11928","whoosh",87.3684210526316,3.22120004612498,5,100
"11929","whore",90.7216494845361,2.5333735910487,3,100
"11930","whose",79.5698924731183,3.5161491157684,7,100
"11931","why",93.8144329896907,2.56727836216306,3,100
"11932","wick",95.7446808510638,0.684387626559486,6,100
"11933","wicked",95.959595959596,2.31927634313947,1,100
"11934","wicker",95.6521739130435,1.9371063504338,8,100
"11935","wide",95,3.25657367487024,0,100
"11936","widget",84.0425531914894,3.32365125128888,6,100
"11937","widow",93.9393939393939,2.9649482650769,1,100
"11938","width",97.9591836734694,2.71687227816678,2,100
"11939","wiener",92.2222222222222,1.92422332133622,10,100
"11940","wife",96,2.39499452690465,0,100
"11941","Wi-Fi",91.9191919191919,2.4466920890263,1,100
"11942","wig",82.8282828282828,2.42864840077635,1,100
"11943","wiggle",87,3.28843879875846,0,100
"11944","wiggly",88.1720430107527,2.87804013059664,7,100
"11945","wigwam",98.8505747126437,2.16944911858441,13,100
"11946","Wikipedia",93,3.05318880714929,0,100
"11947","wild",92,3.18609708958914,0,100
"11948","wilderness",98,3.25280339930371,0,100
"11949","wildlife",93,3.38140708406869,0,100
"11950","wild west",74.7474747474748,3.17308089949906,1,100
"11951","will",89.8989898989899,3.47741006975206,1,100
"11952","William",89,2.7948797562303,0,100
"11953","willing",90.9090909090909,2.65339518104867,1,100
"11954","willow",94.8453608247423,1.52212750165639,3,100
"11955","willpower",95.959595959596,2.93305186198247,1,100
"11956","wimp",79.1666666666667,3.58965532330494,4,100
"11957","win",93,2.98395620150929,0,100
"11958","wince",90.4761904761905,2.97241820877659,16,100
"11959","wind",86,3.58018362410312,0,100
"11960","winding",82.8282828282828,2.56133042598737,1,100
"11961","wind instrument",94.7368421052632,2.34082129644718,5,100
"11962","windmill",74.4897959183673,3.42266094986514,2,100
"11963","window",95,2.77318487569318,0,100
"11964","windows",90,3.32868487519893,0,100
"11965","windscreen",90,3.06459479189187,10,100
"11966","windshield",91.9191919191919,2.24327000490964,1,100
"11967","windy",90,3.08695886634247,0,100
"11968","wine",88.8888888888889,3.04254631432516,1,100
"11969","wing",96.969696969697,2.58346530520959,1,100
"11970","wings",100,2.39268604580707,0,100
"11971","wink",89.7959183673469,2.65123390121762,2,100
"11972","winner",83.8383838383838,3.28747011369997,1,100
"11973","winning",80.6122448979592,3.36109770703429,2,100
"11974","winter",96,2.0955749085914,0,100
"11975","wipe",99,2.9345450811297,0,100
"11976","wipe out",93.6842105263158,3.3366965520464,5,100
"11977","wiper",96.9072164948454,2.38282519984599,3,100
"11978","wire",90,3.62988975307319,0,100
"11979","wireless",89.6907216494845,2.66974806515714,3,100
"11980","wires",64.6464646464647,3.28927716154626,1,100
"11981","wiring",84.6938775510204,3.03821856265585,2,100
"11982","wiry",85.4166666666667,2.59198772884781,4,100
"11983","wisdom",94,3.07296351528876,0,100
"11984","wise",97,2.73747892395268,0,100
"11985","wiser",65,2.99142897068112,0,100
"11986","wish",96,2.63077670225071,0,100
"11987","wishes",72,3.20413672653811,0,100
"11988","wishful",97.979797979798,2.14749005978404,1,100
"11989","wishing",70,2.51011339125927,0,100
"11990","wispy",84.2105263157895,3.31871563236874,5,100
"11991","wistful",88.2352941176471,3.27008719803597,15,100
"11992","wit",91.9191919191919,3.07695523765642,1,100
"11993","witch",79.1666666666667,3.72597848922389,4,100
"11994","witchcraft",66.3265306122449,3.22733024870278,2,100
"11995","witches",50,3.73511074920423,0,100
"11996","with",89.8989898989899,3.2035125849971,1,100
"11997","withdraw",90.7216494845361,3.53351389776007,3,100
"11998","withdrawal",79.7979797979798,3.71307242390933,1,100
"11999","withdrawn",88.659793814433,3.48395128720519,3,100
"12000","wither",83.3333333333333,3.22457020909939,10,100
"12001","withhold",90.5263157894737,3.46425088642551,5,100
"12002","within",98,2.00028509954055,0,100
"12003","without",93.9393939393939,3.37620154182805,1,100
"12004","witness",94.9494949494949,3.0392557843673,1,100
"12005","witty",89.6907216494845,2.53310521485945,3,100
"12006","wizard",75,3.03484369840524,0,100
"12007","wizened",87.2093023255814,2.39750813139836,14,100
"12008","wobble",71.2765957446808,3.61230341283599,6,100
"12009","wobbly",83.8383838383838,3.37816668366216,1,100
"12010","woe",84.375,2.88846646234025,4,100
"12011","wok",85.7142857142857,2.70431494710607,2,100
"12012","wolf",96,3.05057501111804,0,100
"12013","woman",97,2.27072072505286,0,100
"12014","womanly",87.8787878787879,3.01646577363262,1,100
"12015","womb",98.9795918367347,2.44136778301323,2,100
"12016","wombat",90.7216494845361,2.79519682913443,3,100
"12017","women",98.9795918367347,3.05297332818389,2,100
"12018","won",87.7551020408163,3.46475293745536,2,100
"12019","wonder",90,3.50254864818239,0,100
"12020","wonderful",92.9292929292929,3.67466925084731,1,100
"12021","wondering",89.7959183673469,3.292574111092,2,100
"12022","wonderland",42,2.44196024076501,0,100
"12023","wondrous",94.5652173913043,3.16201281556765,8,100
"12024","won't",76.7676767676768,2.88511271398693,1,100
"12025","woo",77.8947368421053,3.4892082662825,5,100
"12026","wood",93.9393939393939,2.8135173326612,1,100
"12027","wooden",89,3.57340782657275,0,100
"12028","woodpecker",80,1.7577280488917,0,100
"12029","woods",89.8989898989899,2.36106580458203,1,100
"12030","woodsman",77.5510204081633,2.9118775069973,2,100
"12031","woodwind",94.0476190476191,2.248682435451,16,100
"12032","woodwork",83,3.93424539054533,0,100
"12033","woodworker",90,2.86768641856134,0,100
"12034","woodworking",86.734693877551,3.45931982372895,2,100
"12035","woody",70.7070707070707,3.18956496454969,1,100
"12036","woof",97.9591836734694,1.10267868054653,2,100
"12037","wool",92.8571428571429,2.29633067002813,2,100
"12038","woolly",95.8762886597938,2.27240750285907,3,100
"12039","wooly",94.7368421052632,2.53608242002887,5,100
"12040","woozy",95.8762886597938,2.25473213540178,3,100
"12041","word",92.7835051546392,3.84426312225176,3,100
"12042","wordplay",83.8383838383838,3.38254780186312,1,100
