"","cue","coverage","H","unknown","N"
"10903","thirsty",97,2.12972002457375,0,100
"10904","thirteen",92,2.72969367161191,0,100
"10905","thirty",88,3.13638548851629,0,100
"10906","this",94,1.50179838511213,0,100
"10907","thong",83,3.27763361003467,0,100
"10908","thorn",93,2.28072640915423,0,100
"10909","thorns",80.6122448979592,2.88973922569361,0,98
"10910","thorny",92,2.85378314514062,0,100
"10911","thorough",87.6288659793814,2.97764104571372,0,97
"10912","thou",82,2.16084969892091,0,100
"10913","though",81,3.24928356906114,0,100
"10914","thought",95.959595959596,2.7859594266229,0,99
"10915","thoughtful",88.8888888888889,3.57293895675973,1,100
"10916","thoughtless",92,3.74343215131061,0,100
"10917","thoughts",92,3.05840215934174,0,100
"10918","thousand",81,3.31475023506033,0,100
"10919","thread",94,2.58465371713463,0,100
"10920","threat",92,3.4319654586827,0,100
"10921","threaten",93,3.68223473139108,0,100
"10922","threatening",86,3.2932212088752,0,100
"10923","three",80,3.11753220683696,0,100
"10924","threshold",89.4736842105263,3.4106924656658,0,95
"10925","thrift",85,3.0208704202561,0,100
"10926","thrifty",83.8383838383838,3.13177118622312,0,99
"10927","thrill",94,2.97106146147918,0,100
"10928","thrilled",88,2.03667259597133,0,100
"10929","thriller",88.7755102040816,2.80637230369064,0,98
"10930","thrilling",93,2.43054158064506,0,100
"10931","thrive",96,3.09929888503031,0,100
"10932","throat",92,2.92318644874602,0,100
"10933","throb",96,2.14660839752581,0,100
"10934","throbbing",72,3.12672148982226,0,100
"10935","throne",95,1.89779198503456,0,100
"10936","throttle",92,2.74957679927099,0,100
"10937","through",86,3.73840719921267,0,100
"10938","throw",97,2.65487910279703,0,100
"10939","throw away",93,2.7823997688037,0,100
"10940","throw out",88,3.06251148401326,0,100
"10941","throw up",94,1.81079570016897,0,100
"10942","thrust",90,3.39169299629065,0,100
"10943","thud",83,3.3004466791148,0,100
"10944","thug",85.8585858585859,3.56594528942391,0,99
"10945","thumb",97,2.52269105336228,0,100
"10946","thump",86.8686868686869,3.15007555985771,0,99
"10947","thunder",95,2.38573991097997,0,100
"10948","Thursday",83,2.85730311743045,0,100
"10949","thus",81,2.80454500543565,0,100
"10950","thyme",74.2268041237113,2.2142596530583,0,97
"10951","thyroid",42.8571428571429,2.29075976520861,0,98
"10952","tiara",91,1.87079368464945,0,100
"10953","tic",78,2.97492917713908,0,100
"10954","tick",93,2.52614494895597,0,100
"10955","ticket",91,3.54695423477551,0,100
"10956","tickle",94,2.93884673055012,0,100
"10957","ticklish",86.8686868686869,3.61999204096837,0,99
"10958","tide",91,2.90151641130717,0,100
"10959","tidy",98,1.69924393743125,0,100
"10960","tie",92,3.12571907082303,0,100
"10961","tied",91,3.39588324924821,0,100
"10962","ties",75,3.55856262790376,0,100
"10963","tiger",88,2.93248141395059,0,100
"10964","tight",91,3.80344321220244,0,100
"10965","tighten",91.8367346938776,3.56270687510101,0,98
"10966","tights",92.9292929292929,3.32168597937692,0,99
"10967","tile",90,2.80770194455765,0,100
"10968","tiles",89,2.73750654746369,0,100
"10969","till",86,2.96350636861929,0,100
"10970","tilt",88,3.6128709720956,0,100
"10971","timber",96,2.23939660169053,0,100
"10972","time",91,3.44640580328881,0,100
"10973","timeless",95.8333333333333,3.30764081140939,0,96
"10974","timeline",90.9090909090909,3.41875671191057,0,99
"10975","timely",88,3.28061039674772,0,100
"10976","timer",92,2.87351372578047,0,100
"10977","times",89,3.26616737240178,0,100
"10978","timetable",96,2.57578987700807,0,100
"10979","timid",96,1.51408337105369,0,100
"10980","timing",91,3.38065615788015,0,100
"10981","tin",99,2.18222527913678,0,100
"10982","tin foil",90,2.41774221728367,0,100
"10983","tingle",83.8383838383838,3.80998037782638,0,99
"10984","tingly",74,3.69604863376279,0,100
"10985","tinker",86,3.09013698474982,0,100
"10986","tint",95,2.81056457050505,0,100
"10987","tiny",93,2.30333080465302,0,100
"10988","tip",95,3.3196196240895,0,100
"10989","tips",71.1340206185567,3.41172632410303,0,97
"10990","tipsy",89,1.50363288581387,0,100
"10991","tiptoe",81,2.70364578018044,0,100
"10992","tire",92,3.1876801508371,0,100
"10993","tired",90,2.82739825818597,0,100
"10994","tiredness",90,2.69870659231419,0,100
"10995","tires",86.8686868686869,2.56781232665093,0,99
"10996","tiresome",93.8775510204082,3.03530940839292,0,98
"10997","tiring",93.8775510204082,3.30443251576511,0,98
"10998","tissue",94,2.77533083449076,0,100
"10999","tit",75,2.43899369370288,0,100
"11000","Titanic",87,2.08052444252132,0,100
"11001","title",88.8888888888889,3.17434773121883,0,99
"11002","tits",89.8989898989899,2.62406963557462,0,99
"11003","to",96,3.1453500640736,0,100
"11004","toad",94,1.86952658105046,0,100
"11005","toast",92,2.59234918146305,0,100
"11006","toaster",92,2.16663436567969,0,100
"11007","toasty",98,1.77093632361153,0,100
"11008","tobacco",97,2.68441413993521,0,100
"11009","to be",54.5454545454545,2.68362019178572,0,99
"11010","today",95,1.94057743110577,0,100
"11011","toddler",95,2.56158157449633,0,100
"11012","to do",96.8421052631579,2.41531062514039,0,95
"11013","toe",96,2.10187816389062,0,100
"11014","toenail",77,3.25985952165047,0,100
"11015","toes",91,2.30081070246131,0,100
"11016","toffee",93.9393939393939,2.8369558577487,0,99
"11017","tofu",88,3.14281281511032,0,100
"11018","toga",89,2.87487424608637,0,100
"11019","together",88,3.48945543918747,0,100
"11020","togetherness",87,3.65560323318215,0,100
"11021","toil",84.8484848484848,2.18371606526431,0,99
"11022","toilet",94,3.1482839220119,0,100
"11023","toilet paper",92,3.22639150685892,0,100
"11024","token",83.8383838383838,3.69127399856735,0,99
"11025","told",87,3.08655317411384,0,100
"11026","tolerance",86,3.91054660603307,0,100
"11027","tolerant",83.5051546391753,3.40319174975736,0,97
"11028","tolerate",75,3.88007546138655,0,96
"11029","Tolkien",57,2.87818870499371,0,100
"11030","toll",96,2.88244339042296,0,100
"11031","Tom",82,2.67309204396747,0,100
"11032","tomato",98,2.38184281768368,0,100
"11033","tomatoes",96,2.89208388319673,0,100
"11034","tomato sauce",89.6907216494845,2.66314518991111,0,97
"11035","tomb",93,3.39402621094109,0,100
"11036","tombstone",93,2.22635428444853,0,100
"11037","tomorrow",90,2.77146337314904,0,100
"11038","ton",87,3.15537425171224,0,100
"11039","tone",92,2.579246286222,0,100
"11040","tongs",73,3.71657752943196,0,100
"11041","tongue",96,2.70996912458884,0,100
"11042","tonic",92.9292929292929,2.2683428566409,0,99
"11043","tonight",84,3.19334243010881,0,100
"11044","tons",90,2.6641850001844,0,100
"11045","Tony",60,3.26629738181563,0,100
"11046","too",98,1.72588451696715,0,100
"11047","took",78,3.23295361830914,0,100
"11048","tool",93.8775510204082,3.17016423535791,0,98
"11049","tools",81,3.52696796316912,0,100
"11050","too many",82.8282828282828,3.50354377361152,0,99
"11051","too much",76,3.45426039550264,0,100
"11052","toot",83.6734693877551,2.71867940875542,0,98
"11053","tooth",93,3.05314825203848,0,100
"11054","toothache",97,2.39584255898202,0,100
"11055","toothbrush",96,2.40031091792977,0,100
"11056","toothpaste",88,2.92136593573732,0,100
"11057","toothpick",95,2.49100840549719,0,100
"11058","top",96,2.29323127049437,0,100
"11059","top hat",74,3.76140431004794,0,100
"11060","topic",96,3.34324072577359,0,100
"11061","topping",93.9393939393939,3.31134068725007,0,99
"11062","tops",53,3.03775252590568,0,100
"11063","Torah",63,2.57776288728156,0,100
"11064","torch",96.969696969697,2.38642661654128,0,99
"11065","torment",91.9191919191919,2.87125852786753,0,99
"11066","torn",93,2.56037454659375,0,100
"11067","tornado",91.8367346938776,2.63564930553573,0,98
"11068","torpedo",92,2.87143693966196,0,100
"11069","torque",81,2.99049834179882,0,100
"11070","torso",90,2.44697040207601,0,100
"11071","tortilla",92,3.18518345698463,0,100
"11072","tortoise",98,1.91593058407516,0,100
"11073","torture",88,3.22265771488387,0,100
"11074","toss",97,2.04701536402514,0,100
"11075","tot",75,2.62641075161942,0,100
"11076","total",96,2.59116058673223,0,100
"11077","totally",85,2.66639042424719,0,100
"11078","tote",84,1.55713563566303,0,100
"11079","toucan",77,1.89673955193795,0,100
"11080","touch",97,2.64709425237391,0,100
"11081","touchdown",90,1.93538743407378,0,100
"11082","touching",89,3.63082411113313,0,100
"11083","touchy",92,2.14691027086211,0,100
"11084","tough",96,2.70210135419496,0,100
"11085","toughness",86,3.35832363822428,0,100
"11086","tour",86,3.10289493611935,0,100
"11087","tourism",89,3.7155021601183,0,100
"11088","tourist",86,3.51407338604133,0,100
"11089","tourists",70.1030927835051,3.61518139843503,0,97
"11090","tournament",87.7551020408163,3.09461461500415,0,98
"11091","tow",94,2.35599165731923,0,100
"11092","toward",89,3.57555138734166,0,100
"11093","towards",90,3.25127770210473,0,100
"11094","towel",91,3.17413487110429,0,100
"11095","tower",87,3.31417015432559,0,100
"11096","towering",90,2.65781871886411,0,100
"11097","town",88,2.70395435024477,0,100
"11098","toxic",88,2.6568350711374,0,100
"11099","toxins",68.6868686868687,2.77847553813866,0,99
"11100","toy",92,3.23644196242231,0,100
"11101","toys",89.8989898989899,3.24708498462619,0,99
"11102","trace",91,3.85578704627869,0,100
"11103","track",95,3.16985702121342,0,100
"11104","tracks",85.7142857142857,3.06460343112781,0,98
"11105","tracksuit",77,3.83242237515019,0,100
"11106","tractor",95,3.0592294612145,0,100
"11107","trade",95,3.44600248472412,0,100
"11108","trademark",88,3.03596132971165,0,100
"11109","trader",73.469387755102,3.57417594509425,0,98
"11110","tradesman",83,3.60699531720702,0,100
"11111","tradition",88,3.64916422877536,0,100
"11112","traditional",86,3.59596814905515,0,100
"11113","traffic",94,2.69917344311169,0,100
"11114","traffic jam",81,3.37422414399216,0,100
"11115","traffic light",91.9191919191919,2.22058210251407,0,99
"11116","tragedy",92,2.96691406490618,0,100
"11117","tragic",94,2.73263098811579,0,100
"11118","trail",93,3.25670482852572,0,100
"11119","trailer",96,2.75516118436989,0,100
"11120","train",87,3.60712532662087,0,100
"11121","trained",93,3.43154738395375,0,100
"11122","trainee",96,3.27052607278448,0,100
"11123","trainer",90.9090909090909,3.1269734504585,0,99
"11124","training",91,3.6240771909008,0,100
"11125","trains",77,3.60100130635263,0,100
"11126","trait",89,3.12833286685428,0,100
"11127","traitor",74,3.86877872454614,0,100
"11128","tram",83,2.9782462216059,0,100
"11129","tramp",89,3.05130293683648,0,100
"11130","trampoline",95.8762886597938,1.68535834659484,0,97
"11131","trance",88,3.36450777893382,0,100
"11132","tranquil",95,2.3753616301321,0,100
"11133","tranquility",98,2.34339434193019,0,100
"11134","transaction",93.9393939393939,2.91444592812834,0,99
"11135","transfer",89,3.40253859807798,0,100
"11136","transform",83,1.96161345877587,0,100
"11137","transit",97,3.21774871169651,0,100
"11138","transition",93,2.71571675573949,0,100
"11139","translate",88,2.76272658549962,0,100
"11140","translation",81,3.43508745052793,0,100
"11141","translucent",81.8181818181818,2.79392443610115,0,99
"11142","transmission",85,3.30096940386513,0,100
"11143","transmit",92,2.95711754969362,0,100
"11144","transparent",85,2.6922743761807,0,100
"11145","transplant",94,2.65451352616258,0,100
"11146","transport",94,3.05274608585257,0,100
"11147","transportation",94,2.42582246245669,0,100
"11148","trap",77.7777777777778,3.57664843743479,0,99
"11149","trapeze",88,2.72703072479578,0,100
"11150","trapped",84,3.58425936944107,0,100
"11151","trapper",77,3.0658056937985,0,100
"11152","trash",94,2.4102992852176,0,100
"11153","trashed",85.7142857142857,3.15310415065182,0,98
"11154","trauma",92,3.48276100844312,0,100
"11155","traumatic",93,3.63145323310736,0,100
"11156","travel",95,3.73596299484818,0,100
"11157","traveler",79,3.97485196632114,0,100
"11158","traveling",86,4.10357750059277,0,100
"11159","traverse",85,2.97617798497968,0,100
"11160","tray",95,3.55529465658169,0,100
"11161","treacherous",85.7142857142857,3.20704493262778,0,98
"11162","treachery",87,3.70512916725724,0,100
"11163","tread",78,2.80162199730581,0,100
"11164","treadmill",90,2.82013803389295,0,100
"11165","treason",87,3.94281276000269,0,100
"11166","treasure",92.9292929292929,2.88695364384837,0,99
"11167","treat",91,3.43525694046803,0,100
"11168","treatment",92,3.84697753345181,0,100
"11169","treaty",80.4123711340206,3.27003986158964,0,97
"11170","treble",86.5979381443299,2.49845017769669,0,97
"11171","tree",95,3.41794600202355,0,100
"11172","trees",92,2.71549757046524,0,100
"11173","trek",90,2.35413364615422,0,100
"11174","tremble",96,2.3802733143498,0,100
"11175","tremor",93,1.94886506653897,0,100
"11176","trench",87,2.66020428412066,0,100
"11177","trench coat",84.5360824742268,3.73738009565725,0,97
"11178","trend",90.9090909090909,3.4173897461516,0,99
"11179","trendy",92,3.2911218851513,0,100
"11180","trespass",82.4742268041237,3.92139530798497,0,97
"11181","triad",79.5918367346939,2.70081882439439,0,98
"11182","trial",86,2.7835777434294,0,100
"11183","triangle",89,3.0409211772619,0,100
"11184","triangular",86.5979381443299,3.28170579430325,0,97
"11185","tribal",90,3.7383787205263,0,100
"11186","tribe",97,3.14978669113096,0,100
"11187","tribute",91,3.47366879713591,0,100
"11188","trick",89,2.88569854782777,0,100
"11189","trickery",84.6938775510204,3.81902160474385,0,98
"11190","tricks",70.4081632653061,3.32292047698737,0,98
"11191","trickster",75,3.53577678372297,0,100
"11192","tricky",85,3.36890829635149,0,100
"11193","tricycle",94,2.91255430581091,0,100
"11194","trident",69,3.11319986804111,0,100
"11195","trigger",92.9292929292929,2.29951222911845,0,99
"11196","trigonometry",97,2.12410285301467,0,100
"11197","trillion",88.8888888888889,2.74973003830592,0,99
"11198","trim",97,2.87400258213094,0,100
"11199","trimmer",82,3.3813280909466,0,100
"11200","trinity",86.8686868686869,2.56924460846664,0,99
"11201","trio",84,2.08321609446973,0,100
"11202","trip",97,2.81711887991913,0,100
"11203","triple",81,2.37688239160984,0,100
"11204","tripod",85,1.77233705307123,0,100
"11205","tripping",90.8163265306122,3.04621521240653,0,98
"11206","trite",62.6262626262626,3.49949520491421,0,99
"11207","triumph",97,2.9196513222222,0,100
"11208","trivia",81.8181818181818,3.5790536007159,0,99
"11209","trivial",95,2.80957066067753,0,100
"11210","troll",89,3.30846618383857,0,100
"11211","trolley",92.9292929292929,3.07577940130618,0,99
"11212","trombone",91,3.04042612124237,0,100
"11213","troop",82,2.84106138578512,0,100
"11214","troops",95,2.18583946427207,0,100
"11215","trophy",98,2.78287596802574,0,100
"11216","tropic",90,3.19640992491193,0,100
"11217","tropical",95.8762886597938,3.23345730071108,0,97
"11218","tropics",87,3.37414203157617,0,100
"11219","trot",86,2.63280388359209,0,100
"11220","trouble",89,3.57003832452321,0,100
"11221","troubled",86,3.53664930285375,0,100
"11222","troublesome",80,3.61148654271476,0,100
"11223","trough",84,3.1722693624267,0,100
"11224","trousers",99,1.16339940588236,0,100
"11225","trout",93,1.5622681860511,0,100
"11226","trowel",77.7777777777778,2.76084695792551,0,99
"11227","truce",88,2.82978560883102,0,100
"11228","truck",92,3.38882495906843,0,100
"11229","trucks",78,3.19060789631067,0,100
"11230","true",91,2.53156633864519,0,100
"11231","truly",86.8686868686869,3.40852854901317,0,99
"11232","trump",86,2.73105141045131,0,100
"11233","trumpet",92,2.96731386556529,0,100
"11234","trunk",94,2.55452997969228,0,100
"11235","trunks",81.8181818181818,3.07291408500664,0,99
"11236","trust",90,3.69484325503528,0,100
"11237","trusting",94.8979591836735,3.57294596680088,0,98
"11238","trustworthy",97,2.92162864165996,0,100
"11239","truth",94,3.37403104186213,0,100
"11240","truthful",99,2.18733779598459,0,100
"11241","truthfully",93,2.68870398369888,0,100
"11242","try",96,2.38564257413096,0,100
"11243","trying",73,2.84571374400201,0,100
"11244","t-shirt",81.8181818181818,3.76416283947836,0,99
"11245","tsunami",96,2.26807549622612,0,100
"11246","tub",94,1.9451122852608,0,100
"11247","tuba",90,2.91557039384774,0,100
"11248","tube",84,3.94390714901616,0,100
"11249","tuberculosis",85,2.77097304376666,0,100
"11250","tuck",87,3.62080921957873,0,100
"11251","Tuesday",84,2.58292157797099,0,100
"11252","tug",86,1.87915225999199,0,100
"11253","tuition",95,2.88997104711145,0,100
"11254","tulip",95.8762886597938,1.92777905293374,0,97
"11255","tumble",93.9393939393939,2.51991259036074,1,100
"11256","tumbler",84,3.17544650220211,0,100
"11257","tumbling",88.8888888888889,2.77881717510819,0,99
"11258","Tumblr",83,3.53627675145871,0,100
"11259","tummy",99,1.94136219911484,0,100
"11260","tumor",95.959595959596,1.76820698963078,0,99
"11261","tuna",94,1.23182264545978,0,100
"11262","tundra",79,3.32720933097921,0,100
"11263","tune",96,2.61548945012075,0,100
"11264","tunes",81.8181818181818,1.76101754741146,0,99
"11265","tunnel",94.8979591836735,3.44918323829736,0,98
"11266","Tupperware",91,2.66065675347022,0,100
"11267","turf",88,2.66372406907087,0,100
