"","cue","coverage","H","unknown","xR2","xR3","N"
"10307","steed",82.3293172690763,3.39054535362718,0,16,13,294
"10308","steel",88.7755102040816,3.98750420996087,0,0,6,300
"10309","steep",95.2054794520548,3.83376576526377,0,0,5,297
"10310","steeple",88.2978723404255,3.47824745764727,0,3,12,300
"10311","steer",96.5397923875433,3.35404758740534,0,1,9,300
"10312","steering",89.5104895104895,3.55565248061399,0,2,7,297
"10313","steering wheel",96.2686567164179,3.36203462002148,0,11,7,297
"10314","stellar",86.9402985074627,3.91361411974741,0,8,16,300
"10315","stem",95.8904109589041,3.42818238617233,0,0,8,300
"10316","stench",90.8163265306122,3.58886763168842,0,0,6,300
"10317","stencil",88.2783882783883,3.87202982225453,0,10,7,300
"10318","step",93.2203389830508,4.0463835169092,0,0,5,300
"10319","stepmother",84.3866171003718,4.16784947890947,0,10,11,300
"10320","steps",90.6474820143885,4.09848862216811,0,1,5,285
"10321","stereo",84.8484848484848,3.64925400287423,0,1,1,300
"10322","stereotype",80.565371024735,4.763549639954,0,3,11,300
"10323","sterile",87.3287671232877,3.96809028252212,0,1,6,300
"10324","sterling",84.1911764705882,3.52662386338869,0,6,16,300
"10325","stern",82.3321554770318,4.26556777764197,0,2,13,300
"10326","steroid",83.7455830388693,4.25176351293741,0,4,9,300
"10327","steroids",77.3972602739726,4.42658319212238,0,2,4,300
"10328","stethoscope",94.8630136986301,3.17860124399358,0,1,6,300
"10329","Steve",63.4920634920635,4.3249231812546,0,14,14,294
"10330","stew",86.5771812080537,4.00135099232637,0,0,2,300
"10331","steward",83.5249042145594,4.68567625861385,0,13,13,300
"10332","stewardess",91.2891986062718,4.00014001342711,0,3,7,300
"10333","stick",92.5925925925926,4.33586569239497,0,0,3,300
"10334","sticker",88.4892086330935,4.377582801691,0,6,10,300
"10335","stickleback",53.9748953974895,3.08332456320678,0,5,51,300
"10336","sticks",83.8709677419355,4.02672011113932,0,5,11,300
"10337","sticky",92.7835051546392,4.34034674015133,0,3,3,300
"10338","stiff",88.2352941176471,4.2303831698512,0,1,9,300
"10339","stifle",80.7407407407407,4.46841527936064,0,8,14,300
"10340","stigma",76.0147601476015,4.65259544789977,0,8,13,300
"10341","still",89.5622895622896,4.25694469982374,0,1,1,300
"10342","stimulant",87.7862595419847,4.24965996982627,0,7,9,285
"10343","stimulate",89.8916967509025,4.64822778652351,0,2,16,297
"10344","stimulation",81.5094339622642,4.81146510652305,0,10,15,300
"10345","stimuli",87.593984962406,4.88057196069926,0,11,12,300
"10346","stimulus",92.4460431654676,4.84018350927417,0,7,8,300
"10347","sting",93.3333333333333,3.31671428279046,0,2,8,297
"10348","stinger",89.3772893772894,3.47017436774572,0,7,13,300
"10349","stinging",83.5051546391753,3.84920168079735,0,2,5,300
"10350","stingray",78.8888888888889,3.90879795077646,0,8,14,300
"10351","stingy",81.9787985865724,4.19615467121619,0,2,10,297
"10352","stink",90.4255319148936,3.5920764841096,0,4,10,300
"10353","stinky",89.5833333333333,4.17122472462158,0,2,5,297
"10354","stipend",79.182156133829,4.06615556050282,0,4,17,294
"10355","stir",94.0766550522648,3.88731841050639,0,3,7,300
"10356","stitch",91.2457912457912,3.75268847280642,0,0,3,300
"10357","stock",91.0034602076124,4.36147957869122,0,1,6,297
"10358","stocking",92.2033898305085,3.91901942868629,0,1,3,300
"10359","stockings",88.7755102040816,3.8983006966374,0,0,6,300
"10360","stock market",79.3478260869565,4.18357010652975,0,7,10,300
"10361","stocks",87.9310344827586,4.02290584195164,0,2,6,300
"10362","stocky",85.0746268656716,4.00088476519679,0,7,18,300
"10363","stoic",73.1225296442688,4.641565530521,0,11,22,297
"10364","stoke",77.0750988142292,3.82976840761904,0,11,25,300
"10365","stole",83.2116788321168,3.95654402938446,0,4,15,297
"10366","stolen",86.6425992779783,4.16673075375079,0,6,5,294
"10367","stomach",91.7241379310345,3.90561920557209,0,2,6,300
"10368","stomp",89.2733564013841,4.35181147243185,0,2,4,297
"10369","stone",95.8477508650519,3.63349556779503,0,2,7,300
"10370","stoned",79.5053003533569,3.95112814051566,0,3,11,300
"10371","stones",86.3945578231292,4.06931597883904,0,0,6,300
"10372","stool",90.1408450704225,3.66729224706291,0,3,10,300
"10373","stoop",87.2727272727273,4.05431576494148,0,6,10,297
"10374","stop",91.0958904109589,3.72455008253111,0,2,4,300
"10375","stoplight",93.5943060498221,3.26418910891463,0,4,8,297
"10376","stopped",62.109375,4.08060142260598,0,13,18,300
"10377","stopper",92.0152091254753,3.74782150836407,0,12,13,300
"10378","stopping",64.9446494464945,4.32478293625757,0,10,9,300
"10379","storage",92.0689655172414,4.2740311702969,0,1,8,300
"10380","store",93.006993006993,4.16390027889573,0,1,12,300
"10381","stories",80,4.35661539434413,0,2,6,300
"10382","stork",91.5492957746479,3.26874205214029,0,2,12,300
"10383","storm",91.2162162162162,3.75386374719496,0,2,0,300
"10384","stormy",91.8088737201365,3.97098565763076,0,0,1,294
"10385","story",95.1890034364261,3.81449333276051,0,3,3,300
"10386","stout",89.6296296296296,3.69852591760053,0,7,16,300
"10387","stove",96.6329966329966,3.50585346691385,0,0,3,300
"10388","stow",86.4768683274021,3.88353356545832,0,2,15,300
"10389","straight",86.1486486486486,3.79660020202801,0,0,4,300
"10390","straighten",86.5051903114187,4.23578857469419,0,1,6,297
"10391","straightforward",87.9858657243816,4.16041759568066,0,1,9,294
"10392","strain",90.7216494845361,4.53418183280145,0,1,7,300
"10393","strainer",92.3913043478261,3.72254418828706,0,3,15,297
"10394","strand",89.2857142857143,3.99199068984042,0,6,12,276
"10395","stranded",84.1549295774648,3.66507111282466,0,6,4,300
"10396","strange",90.9407665505226,3.62243234854494,0,1,11,300
"10397","stranger",84.3205574912892,4.283260687614,0,1,11,300
"10398","strangle",92.4137931034483,3.77684579273707,0,1,8,300
"10399","strangulation",85,3.94244599585458,0,7,6,300
"10400","strap",91.8439716312057,4.29510730679255,0,3,9,297
"10401","strategic",84.7222222222222,4.36674321853804,0,4,4,300
"10402","strategy",90.625,4.08417758402803,0,1,10,300
"10403","straw",95.6375838926175,3.77247603197155,0,0,2,300
"10404","strawberries",93.9393939393939,3.41556969150671,0,1,1,300
"10405","strawberry",96.9798657718121,3.63336303057018,0,0,2,300
"10406","stray",90.7473309608541,3.43553442255257,0,3,10,297
"10407","streak",89.7810218978102,4.07613124228749,0,6,14,300
"10408","stream",93.0795847750865,3.69951048695947,0,1,9,300
"10409","street",92.8813559322034,3.80450557798569,0,1,3,300
"10410","streets",71.2765957446808,4.13507491707425,0,5,8,300
"10411","strength",92.0138888888889,4.09387958932377,0,0,6,294
"10412","strengthen",85.0174216027875,4.61182328156259,0,2,9,300
"10413","strenuous",90.7534246575342,3.73592281303768,0,1,6,300
"10414","stress",91.4383561643836,4.52507928798312,0,2,4,300
"10415","stressed",84.3205574912892,4.52469402202948,0,5,3,300
"10416","stressful",92.3611111111111,4.66476398373955,0,1,10,300
"10417","stretch",87.9310344827586,4.58155787289454,0,1,5,297
"10418","stretchy",78.5425101214575,3.99252279363593,0,12,11,282
"10419","strict",88.1533101045296,4.4091417420053,0,2,9,300
"10420","stride",88.5714285714286,3.91241756143087,0,2,16,300
"10421","strife",86.1313868613139,4.24876868624791,0,5,16,300
"10422","strike",86.9565217391304,3.92821470325422,0,0,1,300
"10423","striking",76.4940239043825,4.31740155810288,0,5,12,273
"10424","string",94.4444444444444,4.12320179239804,0,3,6,300
"10425","strings",88.6206896551724,3.67945060622814,0,4,2,300
"10426","strip",89.3617021276596,4.21855613920301,0,0,6,288
"10427","stripe",88.8888888888889,4.26209523364094,0,10,10,300
"10428","striped",88.6446886446886,4.0298317876675,0,6,12,297
"10429","stripes",89.3470790378007,3.99906989462199,0,0,9,300
"10430","stripper",88.0701754385965,4.12516550863881,0,3,9,300
"10431","striptease",76.5957446808511,4.48442831967637,0,2,8,294
"10432","strive",95.7894736842105,4.13138945137387,0,2,11,300
"10433","stroke",86.7595818815331,4.58338914343245,0,1,8,297
"10434","strokes",79.0940766550523,4.61406556186013,0,2,9,300
"10435","stroll",86.8327402135231,3.54422870943016,0,3,10,297
"10436","stroller",86.8965517241379,3.48950922308158,0,0,10,300
"10437","strong",90.1360544217687,4.40623932741569,0,2,2,300
"10438","stronger",79.0613718411552,4.44035873043091,0,4,9,294
"10439","structure",91.98606271777,3.90214763111543,0,2,9,300
"10440","struggle",89.0845070422535,4.37968938961015,0,2,12,300
"10441","stub",92.226148409894,3.71402944931367,0,1,15,300
"10442","stubble",88.8888888888889,3.47149286662532,0,5,14,294
"10443","stubborn",76.3837638376384,4.59078130658256,0,5,19,300
"10444","stuck",83.3922261484099,4.64628207242464,0,3,11,300
"10445","stuck up",89.9253731343284,4.3143051155331,0,8,16,300
"10446","stuck-up",83.9285714285714,4.29013365991698,0,4,12,300
"10447","stud",86.9718309859155,4.1986486096733,0,2,6,294
"10448","student",92.1768707482993,3.95858301969923,0,2,2,300
"10449","students",86.0068259385665,4.12439372200562,0,1,5,300
"10450","studies",86.3013698630137,4.23223250588241,0,1,6,300
"10451","studio",92.1768707482993,3.90760261885195,0,1,4,300
"10452","studios",85.2233676975945,3.99721365282512,0,1,7,300
"10453","studious",89.8305084745763,4.1050797795219,0,0,5,300
"10454","study",92.5423728813559,4.21324221943452,0,0,5,300
"10455","studying",88.4745762711865,4.21673577014674,0,1,3,300
"10456","stuff",89.0070921985816,4.16962353036046,0,3,12,300
"10457","stuffed",89.4557823129252,3.57224189708299,0,0,6,300
"10458","stuffer",61.038961038961,3.53018898930039,0,13,43,300
"10459","stuffing",87.1794871794872,3.79158097652012,0,3,6,285
"10460","stuffy",82.078853046595,4.35128535847793,0,6,9,300
"10461","stumble",94.1379310344828,3.15293228017414,0,1,8,300
"10462","stump",84.6938775510204,4.00507281655321,0,0,6,300
"10463","stun",82.6568265682657,3.80610087274291,0,9,11,300
"10464","stunning",86.2962962962963,3.70896050209394,0,8,14,300
"10465","stunt",84.0989399293286,4.33934494535689,0,3,11,300
"10466","stunted",76.0617760617761,3.84231978701281,0,14,13,300
"10467","stupendous",87.6325088339223,3.867864766894,0,3,11,300
"10468","stupid",87.7622377622378,3.82348827071202,0,2,10,300
"10469","stupidity",84.7272727272727,4.24423253368978,0,5,15,300
"10470","sturdy",90.625,4.11895683733439,0,0,12,300
"10471","stutter",74.7169811320755,4.28276393137027,0,8,19,300
"10472","sty",86.4468864468865,3.38497310087521,0,1,19,294
"10473","style",91.7562724014337,4.21690653105046,0,2,11,294
"10474","stylish",89.5470383275261,4.3110711990787,0,3,4,297
"10475","stylist",90.4411764705882,3.54709208108021,0,10,8,300
"10476","suave",83.1034482758621,3.97987444607965,0,1,8,300
"10477","sub",88.3959044368601,3.66110222844424,0,0,7,300
"10478","subconscious",89.5306859205776,4.10534372231673,0,2,13,294
"10479","subdue",79.2156862745098,4.33399040955277,0,11,20,297
"10480","subject",93.1972789115646,4.10710001721071,0,1,4,300
"10481","subjective",85.4014598540146,4.27586695476077,0,6,14,300
"10482","sublime",84.3971631205674,4.8131274033255,0,3,12,300
"10483","subliminal",75.2851711026616,4.28978848064173,0,13,11,300
"10484","submarine",90.2027027027027,3.79656505280859,0,1,2,300
"10485","submerge",95.6989247311828,3.41620077039739,0,8,5,300
"10486","submission",82.5174825174825,4.78824956730681,0,2,10,300
"10487","submissive",81.9148936170213,4.60967818416035,0,4,10,300
"10488","submit",86.3309352517986,4.38120677491671,0,6,10,300
"10489","subordinate",83.3922261484099,4.21569669299795,0,0,17,300
"10490","subscription",88.0434782608696,3.59799739995496,0,5,11,297
"10491","subsequent",87.6811594202899,3.47816753113643,0,7,10,300
"10492","substance",91.7808219178082,4.34154357062388,0,0,8,300
"10493","substitute",89.2988929889299,3.92534163499376,0,6,14,297
"10494","subtitle",85,4.19750788660211,0,12,16,300
"10495","subtle",82.0422535211268,4.5964333410369,0,4,8,300
"10496","subtlety",83.6575875486381,4.68435688887576,0,8,21,294
"10497","subtract",93.8566552901024,3.44981074800479,0,1,5,300
"10498","subtraction",92.9328621908127,3.42388372233858,0,3,11,300
"10499","suburb",77.0547945205479,4.59120926778381,0,0,8,300
"10500","suburban",72.5085910652921,4.68762613566473,0,1,7,300
"10501","suburbia",59.2592592592593,4.69334032426699,0,9,12,300
"10502","subway",88.5017421602787,3.60349061665663,0,2,9,300
"10503","succeed",94.5255474452555,4.03498666130172,0,5,16,300
"10504","success",92.226148409894,4.36611105080959,0,4,9,300
"10505","successful",94.3060498220641,4.46693678294316,0,4,11,300
"10506","succor",59.5744680851064,3.35002912035871,0,5,43,288
"10507","succumb",83.6298932384342,4.10460882594186,0,4,11,300
"10508","such",81.1023622047244,4.28994268555545,0,14,18,300
"10509","suck",93.3333333333333,4.35593115106979,0,4,7,300
"10510","sucker",87.5,4.01388634635558,0,3,6,300
"10511","sucks",76.1363636363636,4.43324052306555,0,12,12,300
"10512","suck up",58.6614173228346,4.83464345423521,0,15,16,300
"10513","suction",87.9245283018868,3.90635356557213,0,9,14,297
"10514","sudden",87.3188405797101,3.91127288147429,0,2,20,300
"10515","suddenly",70.5673758865248,4.36274327418057,0,5,8,300
"10516","suds",88.2562277580071,3.2066403061948,0,3,13,300
"10517","sue",88.8888888888889,3.83667532804189,0,5,11,300
"10518","suede",91.3357400722022,3.66085432322231,0,2,10,291
"10519","suffer",93.127147766323,3.98402149190139,0,2,5,300
"10520","suffering",92.1232876712329,4.00455977128366,0,3,2,300
"10521","sufficient",89.2988929889299,3.66276491149817,0,7,15,300
"10522","suffocate",93.2862190812721,4.02158281271358,0,3,11,300
"10523","suffocation",83.2167832167832,4.11432661369645,0,6,2,300
"10524","sugar",89.4915254237288,3.85919760914067,0,1,3,300
"10525","sugar cane",89.5522388059701,4.13174152009604,0,8,10,294
"10526","sugary",86.734693877551,3.74150031769189,0,1,4,300
"10527","suggest",92.4460431654676,4.57018977029377,0,5,12,300
"10528","suggestion",93.1654676258993,4.36759434951902,0,4,14,300
"10529","suicide",91.1032028469751,4.00929258399032,0,4,11,300
"10530","suit",86.7796610169491,4.4047955814686,0,0,5,300
"10531","suitable",85.6060606060606,4.14406669115601,0,5,20,294
"10532","suitcase",91.4675767918089,3.88339929415236,0,1,2,297
"10533","suite",88.6120996441281,3.69896904099463,0,6,7,300
"10534","suits",71.9723183391004,4.52274051641276,0,3,5,300
"10535","sulfur",84.4827586206897,3.82709217918571,0,0,10,300
"10536","sullen",72.7272727272727,4.11021538429462,0,7,22,300
"10537","sultan",57.8767123287671,4.2397062340212,0,1,6,300
"10538","sultry",85.8778625954199,3.52230458240759,0,7,24,300
"10539","sum",90.3114186851211,3.76243711111905,0,1,9,300
"10540","summary",81.5602836879433,4.29594602100786,0,3,12,300
"10541","summer",93.9597315436242,3.80827757281573,0,0,2,300
"10542","summertime",89.0459363957597,4.06548327559731,0,4,9,300
"10543","summit",90.1023890784983,3.32214309230021,0,1,5,300
"10544","sumo",96.3503649635037,2.89491601209064,0,6,8,294
"10545","sun",95.9183673469388,3.84377003406773,0,0,6,300
"10546","sunburn",89.9305555555556,3.61311578222235,0,0,6,294
"10547","sundae",88.8111888111888,3.43328469743407,0,2,7,297
"10548","Sunday",91.1262798634812,4.00416929889031,0,1,5,300
"10549","sunflower",88.5906040268456,3.79375098880682,0,0,2,300
"10550","sunglasses",89.8989898989899,3.82207714938176,0,1,1,300
"10551","sunlight",94.9494949494949,3.99234444791894,0,0,3,300
"10552","sunny",94.19795221843,3.89471194905087,0,1,5,300
"10553","sunrise",95.2702702702703,3.78639566375695,0,1,2,300
"10554","sunscreen",77.8546712802768,4.12315845944837,0,3,5,300
"10555","sunset",94.5392491467577,4.16869189098346,0,1,5,300
"10556","sunshine",90.8163265306122,4.16129755670443,0,1,4,300
"10557","super",86.3013698630137,4.1281847013075,0,1,6,300
"10558","superb",94.2176870748299,3.82027356196282,0,0,6,300
"10559","Super Bowl",79.0035587188612,3.95914101242919,0,3,10,297
"10560","superego",79.6934865900383,3.79654357106191,0,6,27,300
"10561","superficial",85.4092526690391,4.46554176732899,0,3,7,294
"10562","superfluous",76.5567765567766,3.98323882421686,0,3,18,297
"10563","superhero",77.8156996587031,3.8620774075324,0,3,1,300
"10564","superior",89.0070921985816,4.07017020270263,0,1,10,294
"10565","superiority",85.5633802816901,4.55276269633108,0,4,8,300
"10566","superlative",66.4092664092664,3.87420180633679,0,2,37,300
"10567","Superman",70.5882352941177,4.03381288420318,0,3,2,297
"10568","supermarket",81.4189189189189,4.05039883699827,0,1,2,300
"10569","supernatural",78.5467128027682,4.6728289044124,0,2,7,300
"10570","superstar",71.0247349823322,4.51870368353691,0,5,7,300
"10571","superstition",85.8131487889273,4.61013519606938,0,3,5,300
"10572","supervise",88.4615384615385,4.14172403448868,0,3,8,300
"10573","supervisor",88.4745762711865,4.04252214431939,0,0,5,300
"10574","supper",94.1379310344828,3.46153860884286,0,2,6,300
"10575","supple",87.5,4.04280684109785,0,19,21,291
"10576","supplement",91.0780669144982,3.64391202502833,0,9,13,300
"10577","supply",90.4255319148936,3.98864342505124,0,3,12,300
"10578","support",88.4353741496599,4.55893117598418,0,0,6,300
"10579","supporter",87.3239436619718,4.60051532050062,0,2,6,294
"10580","supportive",86.159169550173,4.43212327828484,0,2,7,300
"10581","suppose",84.6153846153846,3.87787598287922,0,8,11,300
"10582","supposed",58.5820895522388,4.3462760060081,0,9,14,300
"10583","suppress",80.8823529411765,4.80733345025538,0,6,16,300
"10584","supreme",90.0343642611684,4.13199949761695,0,3,3,300
"10585","sure",93.1899641577061,3.76396739664622,0,6,9,300
"10586","surely",79.5620437956204,4.60681511514899,0,3,20,300
"10587","surf",93.9393939393939,3.57219266559576,0,1,1,300
"10588","surface",92.0689655172414,4.26930240362446,0,2,6,300
"10589","surfboard",88.0952380952381,3.75479662947185,0,2,2,300
"10590","surfer",93.9597315436242,3.64669618118386,0,0,2,300
"10591","surfing",91.9732441471572,3.72902383892489,0,0,1,300
"10592","surge",89.2733564013841,4.23513741323377,0,2,7,300
"10593","surgeon",88.013698630137,3.9330567294034,0,1,6,300
"10594","surgery",89.2255892255892,4.14417461303852,0,0,3,300
"10595","surgical",90.6896551724138,4.02025330225183,0,2,6,300
